caseid,race,vote2016,faminc,fips,wait,land_area,county_name,state,county_pop,income_county,region
415711341,3,2,4,6059,3,792.78158,"Orange County","California",3164182,69.268,"W"
415703004,1,,9,6059,1,792.78158,"Orange County","California",3164182,69.268,"W"
415545710,1,1,4,6059,3,792.78158,"Orange County","California",3164182,69.268,"W"
412906297,1,1,10,6059,3,792.78158,"Orange County","California",3164182,69.268,"W"
415433053,3,3,9,6059,3,792.78158,"Orange County","California",3164182,69.268,"W"
412365503,1,2,12,6059,5,792.78158,"Orange County","California",3164182,69.268,"W"
411860957,1,1,5,6059,3,792.78158,"Orange County","California",3164182,69.268,"W"
414662939,3,2,9,6059,1,792.78158,"Orange County","California",3164182,69.268,"W"
416389552,4,1,97,6059,3,792.78158,"Orange County","California",3164182,69.268,"W"
415706734,4,2,9,6059,1,792.78158,"Orange County","California",3164182,69.268,"W"
411851680,1,3,9,6059,3,792.78158,"Orange County","California",3164182,69.268,"W"
415217858,6,2,6,6059,2,792.78158,"Orange County","California",3164182,69.268,"W"
412010887,1,1,10,6059,1,792.78158,"Orange County","California",3164182,69.268,"W"
412351259,1,1,11,6059,4,792.78158,"Orange County","California",3164182,69.268,"W"
412286988,1,2,11,6059,2,792.78158,"Orange County","California",3164182,69.268,"W"
416261430,3,2,9,6059,2,792.78158,"Orange County","California",3164182,69.268,"W"
410821030,1,1,11,6059,2,792.78158,"Orange County","California",3164182,69.268,"W"
415222191,4,2,4,6059,2,792.78158,"Orange County","California",3164182,69.268,"W"
417021304,1,3,9,6059,3,792.78158,"Orange County","California",3164182,69.268,"W"
413910536,6,3,8,6059,1,792.78158,"Orange County","California",3164182,69.268,"W"
417096769,6,2,16,6059,3,792.78158,"Orange County","California",3164182,69.268,"W"
411994226,1,2,7,6059,2,792.78158,"Orange County","California",3164182,69.268,"W"
414144724,1,1,7,6059,2,792.78158,"Orange County","California",3164182,69.268,"W"
411983368,1,1,9,6059,3,792.78158,"Orange County","California",3164182,69.268,"W"
412355137,1,2,9,6059,1,792.78158,"Orange County","California",3164182,69.268,"W"
416790797,1,2,11,6059,1,792.78158,"Orange County","California",3164182,69.268,"W"
415300964,1,3,1,6059,1,792.78158,"Orange County","California",3164182,69.268,"W"
410619520,4,1,9,6059,3,792.78158,"Orange County","California",3164182,69.268,"W"
411895855,1,1,2,6059,1,792.78158,"Orange County","California",3164182,69.268,"W"
420201424,1,1,11,6059,1,792.78158,"Orange County","California",3164182,69.268,"W"
414243704,4,1,9,6059,2,792.78158,"Orange County","California",3164182,69.268,"W"
411781505,1,1,10,6059,3,792.78158,"Orange County","California",3164182,69.268,"W"
412137323,1,2,5,6059,3,792.78158,"Orange County","California",3164182,69.268,"W"
411986812,1,3,8,6059,2,792.78158,"Orange County","California",3164182,69.268,"W"
416477348,4,,10,6059,1,792.78158,"Orange County","California",3164182,69.268,"W"
414943544,3,2,8,6059,3,792.78158,"Orange County","California",3164182,69.268,"W"
412334888,1,2,7,6059,2,792.78158,"Orange County","California",3164182,69.268,"W"
415575788,4,2,7,6059,2,792.78158,"Orange County","California",3164182,69.268,"W"
411851810,1,2,8,6059,1,792.78158,"Orange County","California",3164182,69.268,"W"
416626134,3,2,7,6059,3,792.78158,"Orange County","California",3164182,69.268,"W"
412442619,3,2,9,6059,3,792.78158,"Orange County","California",3164182,69.268,"W"
416826172,1,2,8,6059,1,792.78158,"Orange County","California",3164182,69.268,"W"
411687021,4,2,10,6059,1,792.78158,"Orange County","California",3164182,69.268,"W"
417352669,1,4,8,6059,1,792.78158,"Orange County","California",3164182,69.268,"W"
412988655,1,1,7,6059,2,792.78158,"Orange County","California",3164182,69.268,"W"
412873985,1,2,10,6059,2,792.78158,"Orange County","California",3164182,69.268,"W"
413392669,4,1,5,6059,3,792.78158,"Orange County","California",3164182,69.268,"W"
417351678,1,3,97,6059,2,792.78158,"Orange County","California",3164182,69.268,"W"
416260439,4,,97,6059,1,792.78158,"Orange County","California",3164182,69.268,"W"
412314665,1,1,12,6059,1,792.78158,"Orange County","California",3164182,69.268,"W"
414327494,3,3,9,6059,3,792.78158,"Orange County","California",3164182,69.268,"W"
415856220,1,,11,6059,3,792.78158,"Orange County","California",3164182,69.268,"W"
412905538,1,2,97,6059,2,792.78158,"Orange County","California",3164182,69.268,"W"
413772903,1,1,9,6059,2,792.78158,"Orange County","California",3164182,69.268,"W"
414247614,3,3,10,6059,4,792.78158,"Orange County","California",3164182,69.268,"W"
412971557,1,2,97,6059,1,792.78158,"Orange County","California",3164182,69.268,"W"
414191035,3,3,5,6059,3,792.78158,"Orange County","California",3164182,69.268,"W"
414205605,1,3,7,6059,3,792.78158,"Orange County","California",3164182,69.268,"W"
412696793,3,1,97,6059,1,792.78158,"Orange County","California",3164182,69.268,"W"
416257565,3,2,3,6059,2,792.78158,"Orange County","California",3164182,69.268,"W"
414555771,4,2,6,6059,2,792.78158,"Orange County","California",3164182,69.268,"W"
416167767,3,1,12,6059,3,792.78158,"Orange County","California",3164182,69.268,"W"
412039568,1,1,8,6059,1,792.78158,"Orange County","California",3164182,69.268,"W"
412403789,1,1,97,6059,3,792.78158,"Orange County","California",3164182,69.268,"W"
411878523,1,2,4,6059,1,792.78158,"Orange County","California",3164182,69.268,"W"
412403803,3,1,9,6059,1,792.78158,"Orange County","California",3164182,69.268,"W"
413829819,1,3,97,6059,4,792.78158,"Orange County","California",3164182,69.268,"W"
410922650,1,1,97,6059,2,792.78158,"Orange County","California",3164182,69.268,"W"
414219439,1,2,3,6059,3,792.78158,"Orange County","California",3164182,69.268,"W"
416441318,1,3,9,6059,3,792.78158,"Orange County","California",3164182,69.268,"W"
412358556,1,1,97,6059,2,792.78158,"Orange County","California",3164182,69.268,"W"
411861736,1,2,2,6059,2,792.78158,"Orange County","California",3164182,69.268,"W"
416197376,1,1,4,6059,2,792.78158,"Orange County","California",3164182,69.268,"W"
412357631,3,1,6,6059,3,792.78158,"Orange County","California",3164182,69.268,"W"
412441173,1,1,4,6059,1,792.78158,"Orange County","California",3164182,69.268,"W"
412015426,1,1,9,6059,2,792.78158,"Orange County","California",3164182,69.268,"W"
414240203,3,3,6,6059,2,792.78158,"Orange County","California",3164182,69.268,"W"
410749729,1,1,6,6059,1,792.78158,"Orange County","California",3164182,69.268,"W"
416209100,1,2,9,6059,1,792.78158,"Orange County","California",3164182,69.268,"W"
415721628,1,1,9,6059,1,792.78158,"Orange County","California",3164182,69.268,"W"
412273382,1,2,6,6059,4,792.78158,"Orange County","California",3164182,69.268,"W"
413427580,1,1,97,6059,1,792.78158,"Orange County","California",3164182,69.268,"W"
414169829,3,1,12,6059,3,792.78158,"Orange County","California",3164182,69.268,"W"
412293701,1,2,97,6059,3,792.78158,"Orange County","California",3164182,69.268,"W"
417839651,4,1,10,6059,3,792.78158,"Orange County","California",3164182,69.268,"W"
410994370,1,2,7,6059,1,792.78158,"Orange County","California",3164182,69.268,"W"
412334713,1,1,97,6059,4,792.78158,"Orange County","California",3164182,69.268,"W"
415203654,5,3,7,6059,1,792.78158,"Orange County","California",3164182,69.268,"W"
417613489,1,2,5,6059,3,792.78158,"Orange County","California",3164182,69.268,"W"
419586273,1,1,6,6059,3,792.78158,"Orange County","California",3164182,69.268,"W"
412859945,1,3,5,6059,2,792.78158,"Orange County","California",3164182,69.268,"W"
417617450,1,1,13,6059,1,792.78158,"Orange County","California",3164182,69.268,"W"
412313012,1,1,97,6059,3,792.78158,"Orange County","California",3164182,69.268,"W"
418250289,1,1,3,6059,2,792.78158,"Orange County","California",3164182,69.268,"W"
412246021,1,2,11,6059,3,792.78158,"Orange County","California",3164182,69.268,"W"
414350680,4,1,9,6059,2,792.78158,"Orange County","California",3164182,69.268,"W"
411995783,1,1,3,6059,1,792.78158,"Orange County","California",3164182,69.268,"W"
412789724,1,1,8,6059,1,792.78158,"Orange County","California",3164182,69.268,"W"
419200946,1,2,5,6059,2,792.78158,"Orange County","California",3164182,69.268,"W"
415905831,6,1,8,6059,2,792.78158,"Orange County","California",3164182,69.268,"W"
414306087,4,2,9,6059,3,792.78158,"Orange County","California",3164182,69.268,"W"
414573295,4,2,11,6059,3,792.78158,"Orange County","California",3164182,69.268,"W"
416745395,1,1,12,6059,4,792.78158,"Orange County","California",3164182,69.268,"W"
413271722,1,2,7,6059,3,792.78158,"Orange County","California",3164182,69.268,"W"
414300975,1,1,8,6059,2,792.78158,"Orange County","California",3164182,69.268,"W"
415276419,1,1,7,6059,3,792.78158,"Orange County","California",3164182,69.268,"W"
414322162,4,3,5,6061,3,1407.0819,"Placer County","California",380077,66.7,"W"
417035513,4,2,11,6061,3,1407.0819,"Placer County","California",380077,66.7,"W"
412312344,1,3,6,6061,1,1407.0819,"Placer County","California",380077,66.7,"W"
412971132,1,1,8,6061,2,1407.0819,"Placer County","California",380077,66.7,"W"
413305712,1,1,4,6061,1,1407.0819,"Placer County","California",380077,66.7,"W"
417080069,1,1,9,6061,3,1407.0819,"Placer County","California",380077,66.7,"W"
413062582,1,2,6,6061,1,1407.0819,"Placer County","California",380077,66.7,"W"
412348996,1,1,7,6061,1,1407.0819,"Placer County","California",380077,66.7,"W"
420210215,1,1,97,6061,1,1407.0819,"Placer County","California",380077,66.7,"W"
417839708,1,1,11,6061,2,1407.0819,"Placer County","California",380077,66.7,"W"
411891602,1,3,8,6061,1,1407.0819,"Placer County","California",380077,66.7,"W"
412873468,1,2,9,6061,1,1407.0819,"Placer County","California",380077,66.7,"W"
412391836,6,2,12,6061,1,1407.0819,"Placer County","California",380077,66.7,"W"
415935942,1,3,3,6063,3,2553.0624,"Plumas County","California",18699,53.599,"W"
412284683,1,1,8,6063,1,2553.0624,"Plumas County","California",18699,53.599,"W"
414180124,3,3,1,6065,3,7206.559,"Riverside County","California",2383286,40.637,"W"
412899969,1,1,5,6065,1,7206.559,"Riverside County","California",2383286,40.637,"W"
412452843,1,2,5,6065,2,7206.559,"Riverside County","California",2383286,40.637,"W"
415576104,4,1,6,6065,3,7206.559,"Riverside County","California",2383286,40.637,"W"
412297538,1,2,97,6065,2,7206.559,"Riverside County","California",2383286,40.637,"W"
415540722,6,2,9,6065,4,7206.559,"Riverside County","California",2383286,40.637,"W"
415314677,1,,7,6065,2,7206.559,"Riverside County","California",2383286,40.637,"W"
412276659,2,2,4,6065,1,7206.559,"Riverside County","California",2383286,40.637,"W"
414223374,3,3,6,6065,3,7206.559,"Riverside County","California",2383286,40.637,"W"
412375628,1,1,8,6065,2,7206.559,"Riverside County","California",2383286,40.637,"W"
417613717,6,2,7,6065,1,7206.559,"Riverside County","California",2383286,40.637,"W"
417868145,3,3,2,6065,3,7206.559,"Riverside County","California",2383286,40.637,"W"
417834001,1,3,97,6065,1,7206.559,"Riverside County","California",2383286,40.637,"W"
411669986,1,1,9,6065,1,7206.559,"Riverside County","California",2383286,40.637,"W"
417433818,1,1,12,6065,1,7206.559,"Riverside County","California",2383286,40.637,"W"
412047102,8,1,97,6065,2,7206.559,"Riverside County","California",2383286,40.637,"W"
417077543,3,1,9,6065,1,7206.559,"Riverside County","California",2383286,40.637,"W"
412462299,7,1,13,6065,2,7206.559,"Riverside County","California",2383286,40.637,"W"
415208277,3,,4,6065,1,7206.559,"Riverside County","California",2383286,40.637,"W"
417077572,1,2,14,6065,2,7206.559,"Riverside County","California",2383286,40.637,"W"
414215249,3,1,2,6065,2,7206.559,"Riverside County","California",2383286,40.637,"W"
412881708,1,2,12,6065,2,7206.559,"Riverside County","California",2383286,40.637,"W"
410924711,1,3,8,6065,1,7206.559,"Riverside County","California",2383286,40.637,"W"
411879643,1,1,10,6065,3,7206.559,"Riverside County","California",2383286,40.637,"W"
417288997,1,2,8,6065,3,7206.559,"Riverside County","California",2383286,40.637,"W"
412285061,7,1,9,6065,1,7206.559,"Riverside County","California",2383286,40.637,"W"
412709024,3,1,5,6065,1,7206.559,"Riverside County","California",2383286,40.637,"W"
415352148,3,2,5,6065,2,7206.559,"Riverside County","California",2383286,40.637,"W"
412037871,1,1,12,6065,1,7206.559,"Riverside County","California",2383286,40.637,"W"
411792496,1,1,4,6065,1,7206.559,"Riverside County","California",2383286,40.637,"W"
412020875,1,2,7,6065,2,7206.559,"Riverside County","California",2383286,40.637,"W"
417080279,1,1,8,6065,1,7206.559,"Riverside County","California",2383286,40.637,"W"
417078953,3,3,3,6065,2,7206.559,"Riverside County","California",2383286,40.637,"W"
416222898,3,2,5,6065,2,7206.559,"Riverside County","California",2383286,40.637,"W"
414305576,3,2,10,6065,3,7206.559,"Riverside County","California",2383286,40.637,"W"
416806383,1,1,7,6065,4,7206.559,"Riverside County","California",2383286,40.637,"W"
413044999,3,1,97,6065,2,7206.559,"Riverside County","California",2383286,40.637,"W"
411709168,1,2,11,6065,3,7206.559,"Riverside County","California",2383286,40.637,"W"
412316971,1,1,2,6065,2,7206.559,"Riverside County","California",2383286,40.637,"W"
411855230,1,1,6,6065,1,7206.559,"Riverside County","California",2383286,40.637,"W"
414179604,1,3,6,6065,4,7206.559,"Riverside County","California",2383286,40.637,"W"
415806021,1,2,3,6065,2,7206.559,"Riverside County","California",2383286,40.637,"W"
414316368,2,2,9,6065,3,7206.559,"Riverside County","California",2383286,40.637,"W"
414174682,2,3,3,6065,2,7206.559,"Riverside County","California",2383286,40.637,"W"
411851587,1,2,2,6065,1,7206.559,"Riverside County","California",2383286,40.637,"W"
414362938,2,2,2,6065,4,7206.559,"Riverside County","California",2383286,40.637,"W"
415310618,3,2,10,6065,3,7206.559,"Riverside County","California",2383286,40.637,"W"
411947821,3,2,8,6065,1,7206.559,"Riverside County","California",2383286,40.637,"W"
415030208,1,1,5,6065,1,7206.559,"Riverside County","California",2383286,40.637,"W"
414737577,1,2,7,6065,3,7206.559,"Riverside County","California",2383286,40.637,"W"
417843524,2,2,9,6065,1,7206.559,"Riverside County","California",2383286,40.637,"W"
412312549,1,1,9,6065,2,7206.559,"Riverside County","California",2383286,40.637,"W"
411983113,7,1,97,6065,3,7206.559,"Riverside County","California",2383286,40.637,"W"
415226706,2,2,4,6065,2,7206.559,"Riverside County","California",2383286,40.637,"W"
417682122,3,,3,6065,2,7206.559,"Riverside County","California",2383286,40.637,"W"
411864478,6,1,7,6065,1,7206.559,"Riverside County","California",2383286,40.637,"W"
412424258,3,2,12,6065,2,7206.559,"Riverside County","California",2383286,40.637,"W"
414650356,1,2,3,6065,1,7206.559,"Riverside County","California",2383286,40.637,"W"
414247985,2,1,6,6065,1,7206.559,"Riverside County","California",2383286,40.637,"W"
414197198,4,2,11,6065,2,7206.559,"Riverside County","California",2383286,40.637,"W"
419185137,1,2,11,6065,3,7206.559,"Riverside County","California",2383286,40.637,"W"
417336395,1,3,14,6065,1,7206.559,"Riverside County","California",2383286,40.637,"W"
413062029,1,2,6,6065,1,7206.559,"Riverside County","California",2383286,40.637,"W"
419878428,2,1,10,6065,1,7206.559,"Riverside County","California",2383286,40.637,"W"
412979182,1,2,3,6065,3,7206.559,"Riverside County","California",2383286,40.637,"W"
414052057,1,1,5,6065,1,7206.559,"Riverside County","California",2383286,40.637,"W"
416294344,3,,2,6065,4,7206.559,"Riverside County","California",2383286,40.637,"W"
414438662,6,2,3,6065,2,7206.559,"Riverside County","California",2383286,40.637,"W"
414512826,3,2,8,6065,1,7206.559,"Riverside County","California",2383286,40.637,"W"
419810451,1,4,10,6065,2,7206.559,"Riverside County","California",2383286,40.637,"W"
413283251,1,1,97,6065,2,7206.559,"Riverside County","California",2383286,40.637,"W"
415459551,1,1,5,6065,1,7206.559,"Riverside County","California",2383286,40.637,"W"
414351184,2,2,12,6065,2,7206.559,"Riverside County","California",2383286,40.637,"W"
413077406,1,2,3,6065,2,7206.559,"Riverside County","California",2383286,40.637,"W"
415478447,3,2,4,6065,2,7206.559,"Riverside County","California",2383286,40.637,"W"
417080505,1,1,8,6065,2,7206.559,"Riverside County","California",2383286,40.637,"W"
414539118,6,1,4,6065,1,7206.559,"Riverside County","California",2383286,40.637,"W"
412973509,1,2,2,6065,2,7206.559,"Riverside County","California",2383286,40.637,"W"
410933020,1,2,10,6065,1,7206.559,"Riverside County","California",2383286,40.637,"W"
413172156,3,2,6,6065,1,7206.559,"Riverside County","California",2383286,40.637,"W"
413859226,2,2,2,6065,1,7206.559,"Riverside County","California",2383286,40.637,"W"
415468702,3,2,11,6065,2,7206.559,"Riverside County","California",2383286,40.637,"W"
413584667,4,1,3,6065,3,7206.559,"Riverside County","California",2383286,40.637,"W"
414643545,3,,10,6065,3,7206.559,"Riverside County","California",2383286,40.637,"W"
412925679,1,3,13,6067,1,965.44498,"Sacramento County","California",1510023,52.544,"W"
414251866,1,,2,6067,3,965.44498,"Sacramento County","California",1510023,52.544,"W"
415241159,1,2,97,6067,1,965.44498,"Sacramento County","California",1510023,52.544,"W"
412458699,1,2,7,6067,1,965.44498,"Sacramento County","California",1510023,52.544,"W"
415208749,1,2,8,6067,3,965.44498,"Sacramento County","California",1510023,52.544,"W"
411871611,1,1,11,6067,1,965.44498,"Sacramento County","California",1510023,52.544,"W"
414626508,3,,8,6067,4,965.44498,"Sacramento County","California",1510023,52.544,"W"
412285167,1,1,11,6067,1,965.44498,"Sacramento County","California",1510023,52.544,"W"
417619735,1,1,97,6067,2,965.44498,"Sacramento County","California",1510023,52.544,"W"
413535832,3,1,10,6067,1,965.44498,"Sacramento County","California",1510023,52.544,"W"
412984277,1,2,10,6067,1,965.44498,"Sacramento County","California",1510023,52.544,"W"
414633050,3,2,5,6067,4,965.44498,"Sacramento County","California",1510023,52.544,"W"
412512167,7,2,4,6067,1,965.44498,"Sacramento County","California",1510023,52.544,"W"
412828565,1,1,4,6067,1,965.44498,"Sacramento County","California",1510023,52.544,"W"
417079707,1,1,11,6067,1,965.44498,"Sacramento County","California",1510023,52.544,"W"
415315786,1,1,8,6067,1,965.44498,"Sacramento County","California",1510023,52.544,"W"
411986194,1,3,12,6067,1,965.44498,"Sacramento County","California",1510023,52.544,"W"
413614794,1,2,6,6067,1,965.44498,"Sacramento County","California",1510023,52.544,"W"
412894314,1,2,9,6067,2,965.44498,"Sacramento County","California",1510023,52.544,"W"
414422181,1,,6,6067,6,965.44498,"Sacramento County","California",1510023,52.544,"W"
414174691,1,1,6,6067,3,965.44498,"Sacramento County","California",1510023,52.544,"W"
412320324,1,1,5,6067,4,965.44498,"Sacramento County","California",1510023,52.544,"W"
413024615,1,2,11,6067,1,965.44498,"Sacramento County","California",1510023,52.544,"W"
416276569,4,2,13,6067,1,965.44498,"Sacramento County","California",1510023,52.544,"W"
411854866,1,1,3,6067,2,965.44498,"Sacramento County","California",1510023,52.544,"W"
414609787,1,2,10,6067,1,965.44498,"Sacramento County","California",1510023,52.544,"W"
414375044,3,2,5,6067,3,965.44498,"Sacramento County","California",1510023,52.544,"W"
416740334,3,2,7,6067,2,965.44498,"Sacramento County","California",1510023,52.544,"W"
414034588,1,2,11,6067,2,965.44498,"Sacramento County","California",1510023,52.544,"W"
412003209,1,2,97,6067,1,965.44498,"Sacramento County","California",1510023,52.544,"W"
412908839,1,3,7,6067,2,965.44498,"Sacramento County","California",1510023,52.544,"W"
412037454,1,1,10,6067,1,965.44498,"Sacramento County","California",1510023,52.544,"W"
418250549,1,2,4,6067,1,965.44498,"Sacramento County","California",1510023,52.544,"W"
412496740,1,2,8,6067,1,965.44498,"Sacramento County","California",1510023,52.544,"W"
414156781,3,3,3,6067,2,965.44498,"Sacramento County","California",1510023,52.544,"W"
416214168,4,1,11,6067,2,965.44498,"Sacramento County","California",1510023,52.544,"W"
412873380,1,3,7,6067,2,965.44498,"Sacramento County","California",1510023,52.544,"W"
412285019,4,2,4,6067,4,965.44498,"Sacramento County","California",1510023,52.544,"W"
414239518,1,1,5,6067,3,965.44498,"Sacramento County","California",1510023,52.544,"W"
410359348,3,1,11,6067,2,965.44498,"Sacramento County","California",1510023,52.544,"W"
414372648,1,2,10,6067,2,965.44498,"Sacramento County","California",1510023,52.544,"W"
412277757,1,2,8,6067,1,965.44498,"Sacramento County","California",1510023,52.544,"W"
414434758,2,2,10,6067,4,965.44498,"Sacramento County","California",1510023,52.544,"W"
418800188,1,2,1,6067,5,965.44498,"Sacramento County","California",1510023,52.544,"W"
415227136,4,,12,6067,5,965.44498,"Sacramento County","California",1510023,52.544,"W"
411892330,1,2,4,6067,1,965.44498,"Sacramento County","California",1510023,52.544,"W"
415194764,3,2,12,6067,1,965.44498,"Sacramento County","California",1510023,52.544,"W"
412312725,6,2,8,6067,2,965.44498,"Sacramento County","California",1510023,52.544,"W"
412886821,1,3,2,6067,2,965.44498,"Sacramento County","California",1510023,52.544,"W"
417077445,3,2,5,6067,1,965.44498,"Sacramento County","California",1510023,52.544,"W"
420170911,1,2,11,6067,1,965.44498,"Sacramento County","California",1510023,52.544,"W"
412398313,1,2,3,6067,1,965.44498,"Sacramento County","California",1510023,52.544,"W"
410815242,2,2,5,6067,1,965.44498,"Sacramento County","California",1510023,52.544,"W"
412276572,1,2,10,6069,1,1388.6516,"San Benito County","California",59416,53.822,"W"
416707614,1,2,9,6071,2,20059.898,"San Bernardino County","California",2135413,40.316,"W"
411657725,1,,97,6071,1,20059.898,"San Bernardino County","California",2135413,40.316,"W"
414367490,3,2,4,6071,3,20059.898,"San Bernardino County","California",2135413,40.316,"W"
418221998,2,2,6,6071,1,20059.898,"San Bernardino County","California",2135413,40.316,"W"
411714621,1,1,5,6071,1,20059.898,"San Bernardino County","California",2135413,40.316,"W"
413836916,1,1,9,6071,4,20059.898,"San Bernardino County","California",2135413,40.316,"W"
419182078,3,3,6,6071,1,20059.898,"San Bernardino County","California",2135413,40.316,"W"
410372782,1,2,3,6071,2,20059.898,"San Bernardino County","California",2135413,40.316,"W"
411858841,1,1,4,6071,1,20059.898,"San Bernardino County","California",2135413,40.316,"W"
413351543,1,1,97,6071,1,20059.898,"San Bernardino County","California",2135413,40.316,"W"
413080711,1,2,97,6071,1,20059.898,"San Bernardino County","California",2135413,40.316,"W"
413895400,3,2,1,6071,1,20059.898,"San Bernardino County","California",2135413,40.316,"W"
413646333,7,2,9,6071,3,20059.898,"San Bernardino County","California",2135413,40.316,"W"
414178526,1,2,6,6071,2,20059.898,"San Bernardino County","California",2135413,40.316,"W"
415934717,4,1,11,6071,3,20059.898,"San Bernardino County","California",2135413,40.316,"W"
415300920,1,1,2,6071,3,20059.898,"San Bernardino County","California",2135413,40.316,"W"
412123790,3,,11,6071,2,20059.898,"San Bernardino County","California",2135413,40.316,"W"
414474711,1,2,9,6071,2,20059.898,"San Bernardino County","California",2135413,40.316,"W"
415691668,3,2,9,6071,1,20059.898,"San Bernardino County","California",2135413,40.316,"W"
412518113,2,2,7,6071,6,20059.898,"San Bernardino County","California",2135413,40.316,"W"
416366244,1,4,7,6071,3,20059.898,"San Bernardino County","California",2135413,40.316,"W"
416261293,3,2,10,6071,2,20059.898,"San Bernardino County","California",2135413,40.316,"W"
413020157,3,2,5,6071,3,20059.898,"San Bernardino County","California",2135413,40.316,"W"
411865714,1,1,7,6071,1,20059.898,"San Bernardino County","California",2135413,40.316,"W"
417835069,1,1,8,6071,3,20059.898,"San Bernardino County","California",2135413,40.316,"W"
416673486,1,1,9,6071,1,20059.898,"San Bernardino County","California",2135413,40.316,"W"
412341208,1,1,6,6071,2,20059.898,"San Bernardino County","California",2135413,40.316,"W"
413814476,3,1,6,6071,2,20059.898,"San Bernardino County","California",2135413,40.316,"W"
412972308,3,2,3,6071,3,20059.898,"San Bernardino County","California",2135413,40.316,"W"
415312219,1,1,5,6071,1,20059.898,"San Bernardino County","California",2135413,40.316,"W"
413275529,1,2,7,6071,3,20059.898,"San Bernardino County","California",2135413,40.316,"W"
412924047,3,2,12,6071,1,20059.898,"San Bernardino County","California",2135413,40.316,"W"
413854757,1,2,7,6071,1,20059.898,"San Bernardino County","California",2135413,40.316,"W"
414612140,3,1,5,6071,2,20059.898,"San Bernardino County","California",2135413,40.316,"W"
412293221,1,1,97,6071,1,20059.898,"San Bernardino County","California",2135413,40.316,"W"
414770423,3,1,8,6071,2,20059.898,"San Bernardino County","California",2135413,40.316,"W"
416425255,4,,11,6071,2,20059.898,"San Bernardino County","California",2135413,40.316,"W"
420137335,1,1,3,6071,1,20059.898,"San Bernardino County","California",2135413,40.316,"W"
413005788,1,3,4,6071,1,20059.898,"San Bernardino County","California",2135413,40.316,"W"
414231898,3,1,6,6071,1,20059.898,"San Bernardino County","California",2135413,40.316,"W"
411880260,3,2,8,6071,3,20059.898,"San Bernardino County","California",2135413,40.316,"W"
412275878,1,2,10,6071,2,20059.898,"San Bernardino County","California",2135413,40.316,"W"
413042045,1,2,10,6071,1,20059.898,"San Bernardino County","California",2135413,40.316,"W"
419647235,4,2,12,6071,3,20059.898,"San Bernardino County","California",2135413,40.316,"W"
417080199,1,1,4,6071,2,20059.898,"San Bernardino County","California",2135413,40.316,"W"
417351593,1,2,10,6071,2,20059.898,"San Bernardino County","California",2135413,40.316,"W"
413884011,1,,2,6071,1,20059.898,"San Bernardino County","California",2135413,40.316,"W"
412946249,1,,5,6071,3,20059.898,"San Bernardino County","California",2135413,40.316,"W"
413306112,1,1,4,6071,5,20059.898,"San Bernardino County","California",2135413,40.316,"W"
418249343,1,2,2,6071,1,20059.898,"San Bernardino County","California",2135413,40.316,"W"
415465153,3,,9,6071,1,20059.898,"San Bernardino County","California",2135413,40.316,"W"
416888959,3,2,10,6071,3,20059.898,"San Bernardino County","California",2135413,40.316,"W"
411674488,3,2,6,6071,2,20059.898,"San Bernardino County","California",2135413,40.316,"W"
412888542,1,1,12,6071,1,20059.898,"San Bernardino County","California",2135413,40.316,"W"
414271371,3,1,7,6071,2,20059.898,"San Bernardino County","California",2135413,40.316,"W"
414168686,2,2,7,6071,3,20059.898,"San Bernardino County","California",2135413,40.316,"W"
418065466,1,2,11,6071,1,20059.898,"San Bernardino County","California",2135413,40.316,"W"
420133818,1,1,10,6071,1,20059.898,"San Bernardino County","California",2135413,40.316,"W"
416740458,1,1,10,6071,2,20059.898,"San Bernardino County","California",2135413,40.316,"W"
415788319,3,2,5,6071,2,20059.898,"San Bernardino County","California",2135413,40.316,"W"
410747611,5,1,5,6071,1,20059.898,"San Bernardino County","California",2135413,40.316,"W"
412904807,5,2,9,6071,2,20059.898,"San Bernardino County","California",2135413,40.316,"W"
413020325,3,3,8,6071,2,20059.898,"San Bernardino County","California",2135413,40.316,"W"
414414870,3,2,2,6071,3,20059.898,"San Bernardino County","California",2135413,40.316,"W"
414378769,3,2,4,6071,3,20059.898,"San Bernardino County","California",2135413,40.316,"W"
412992814,1,4,7,6071,1,20059.898,"San Bernardino County","California",2135413,40.316,"W"
419194278,1,1,8,6071,1,20059.898,"San Bernardino County","California",2135413,40.316,"W"
419536361,1,1,6,6071,2,20059.898,"San Bernardino County","California",2135413,40.316,"W"
412884227,3,1,11,6071,2,20059.898,"San Bernardino County","California",2135413,40.316,"W"
420083895,6,4,6,6071,1,20059.898,"San Bernardino County","California",2135413,40.316,"W"
411871048,7,,10,6071,1,20059.898,"San Bernardino County","California",2135413,40.316,"W"
419264851,6,1,8,6071,1,20059.898,"San Bernardino County","California",2135413,40.316,"W"
416675683,1,2,4,6071,1,20059.898,"San Bernardino County","California",2135413,40.316,"W"
414456183,3,2,3,6071,1,20059.898,"San Bernardino County","California",2135413,40.316,"W"
414447634,3,1,7,6071,1,20059.898,"San Bernardino County","California",2135413,40.316,"W"
414221998,1,1,97,6071,1,20059.898,"San Bernardino County","California",2135413,40.316,"W"
416161487,4,2,4,6071,2,20059.898,"San Bernardino County","California",2135413,40.316,"W"
412517520,1,2,4,6071,4,20059.898,"San Bernardino County","California",2135413,40.316,"W"
416507307,1,1,3,6071,2,20059.898,"San Bernardino County","California",2135413,40.316,"W"
